N,Method,Class,ConvergedRate,RoundsMean,RoundsCI95,qHatMean,qHatCI95,ExpectedPayoffMean,ExpectedPayoffCI95,WorstCaseQ5Mean,WorstCaseQ5CI95,CEGammaMean,CEGammaCI95,PayoffDegradationMean,PayoffDegradationCI95,SCShareMean,SCShareCI95,RuntimeMeanSec,RuntimeCI95Sec
20,Proposed IT2-W-FBRI,Proposed,1,32,0,0.787832612662525,0,0.773805760085885,0,0.674746485650112,0,0.71932315914621,0,0.0990592744357731,0,0.365441852101036,0,0.0813094,0
20,Isobe-APP,Convergence SOTA,1,42,0,0.77378364383279,0,0.883968746149992,0,0.877333697787173,0,0.880319469550441,0,0.00663504836281914,0,0.999963072354564,0,0.031436,0
20,RQE,Robust SOTA,1,20,0,0.693748427213518,0,0.769419275090143,0,0.687144279342874,0,0.724168027429145,0,0.0822749957472688,0,0.355963653815577,0,0.0065958,0
20,MF-RQE,Robust SOTA,1,16,0,0.700842959983548,0,0.744744067129623,0,0.669268545718486,0,0.703232530353498,0,0.0754755214111373,0,0.267799831318602,0,0.0039928,0
20,CVaR-game,Robust SOTA,1,25,0,0.700000000000018,0,0.574094649965837,0,0.0741083683038757,0,0.299102195051758,0,0.499986281661961,0,3.35267154915991e-05,0,0.0107526,0
20,DRNE-VI,Robust SOTA,0,300,0,0.998198949431928,0,0.748543157304921,0,0.63405294228108,0,0.685573539041809,0,0.114490215023841,0,0.288843548536262,0,0.0123226,0
