N,Seed,Alpha,Converged,Rounds,q_hat,FinalResidual,ExpectedPayoff,WorstCaseQ5,SCShare,RuntimeSec
50,44,0.5,1,18,0.701465174835548,7.38440630460857e-05,0.777899651483792,0.656046617448657,0.27640444717687,0.002929
50,44,0.6,1,18,0.700910653648096,8.03153492593967e-05,0.779224266765809,0.654531045324042,0.28294314175671,0.0043039
50,44,0.7,1,18,0.701163808649407,9.01504942598663e-05,0.780529273961068,0.652995438401165,0.289476925595655,0.0028377
50,44,0.8,1,18,0.699664838241702,9.92780689714756e-05,0.781814400385901,0.651439033691374,0.296002385387297,0.0031419
50,44,0.9,1,19,0.698232861637446,7.52398063585402e-05,0.783085390523874,0.649865434250871,0.302538624965687,0.0027774
50,44,1,1,19,0.696843960296573,8.05547827014974e-05,0.784330504804898,0.648270568772822,0.309039789145729,0.0029038
50,45,0,1,16,0.700133827039699,9.03180568149198e-05,0.770943782518157,0.663417820091964,0.243776855163286,0.0036557
50,45,0.1,1,16,0.70148304473747,9.02860124181171e-05,0.772353005219012,0.661974726304143,0.250270252144536,0.0024329
50,45,0.2,1,17,0.703183222121243,7.51436207017675e-05,0.773749468506082,0.66050065163941,0.256788367444527,0.0026249
50,45,0.3,1,17,0.702796732015394,8.59588499903252e-05,0.77512501287892,0.659040081726934,0.263314980138943,0.0037409
50,45,0.4,1,17,0.702197312913583,9.59965084373071e-05,0.77648214304461,0.657518140735205,0.26984830527467,0.0036298
50,45,0.5,1,18,0.701465096727258,7.38693666343937e-05,0.777826280758355,0.655980532058067,0.27640356852689,0.0028755
50,45,0.6,1,18,0.701978737756646,8.24486227835319e-05,0.779146083492004,0.654436960675702,0.28294227731734,0.0035631
50,45,0.7,1,18,0.701121348450774,9.22696783919319e-05,0.780446264261882,0.652866134070381,0.289476074975382,0.0025385
50,45,0.8,1,19,0.699656812634425,7.09421780027142e-05,0.781732123109621,0.651252639262354,0.296022117258354,0.0029472
50,45,0.9,1,19,0.698242693530133,7.67020663242357e-05,0.782992705191068,0.649685511341079,0.302538052051471,0.0029656
50,45,1,1,19,0.696872032421458,8.20076905543865e-05,0.784232970262457,0.648092989374609,0.309039225446932,0.003405
50,46,0,1,16,0.700106971949723,9.7733958338897e-05,0.772659839394323,0.664319172761524,0.243777034525259,0.0029362
50,46,0.1,1,16,0.700123000829282,9.5165808205927e-05,0.774116228048652,0.662882713736255,0.250270452255899,0.0029543
50,46,0.2,1,17,0.703185154946816,7.60364371211464e-05,0.775560060247101,0.661412925074117,0.256788515373187,0.0031554
50,46,0.3,1,17,0.702797231171295,8.68429279680116e-05,0.776982967225664,0.659922303172596,0.263315143605775,0.0025637
50,46,0.4,1,17,0.702198751679042,9.68721708092257e-05,0.778387489949416,0.658444179929379,0.269848484179829,0.0027902
50,46,0.5,1,18,0.701468487270276,7.44783037533725e-05,0.779779192136674,0.656961789961693,0.276403701934439,0.0027612
50,46,0.6,1,18,0.700864345485327,8.08465753954213e-05,0.78114639362427,0.655448916595881,0.28294242199938,0.0032445
50,46,0.7,1,18,0.701166192154727,9.06577118875151e-05,0.782493924441692,0.653925075652129,0.289476230780952,0.0027933
50,46,0.8,1,18,0.699663253476464,9.97620399487698e-05,0.783821492660771,0.652353205576828,0.296001714949341,0.002687
50,46,0.9,1,19,0.698227912414157,7.55616314980778e-05,0.785135010938534,0.650792928799699,0.302538176297949,0.0026903
50,46,1,1,19,0.696836055802818,8.08604713753158e-05,0.786422360674843,0.649211019562204,0.309039357497886,0.0028293
50,47,0,1,16,0.70013544593729,9.14103668390454e-05,0.77170466863509,0.663702491178852,0.243776443249961,0.0037612
50,47,0.1,1,16,0.700168140821053,8.88704659887107e-05,0.773137423050705,0.66232396220163,0.250269833564454,0.0036127
50,47,0.2,1,17,0.703211350747532,7.41511780132376e-05,0.774557523168381,0.660834034620096,0.256788073176614,0.0025365
50,47,0.3,1,17,0.70281662644937,8.49665977000202e-05,0.775956774350876,0.659332161719242,0.26331468080757,0.0028592
50,47,0.4,1,17,0.702208682831453,9.50044132437267e-05,0.777337663423002,0.657833849413934,0.269848000888423,0.0024864
50,47,0.5,1,18,0.701468398978426,7.31738728799169e-05,0.778705660562614,0.656263104130424,0.276403353596848,0.0026311
50,47,0.6,1,18,0.702624437749014,8.3054820829459e-05,0.780049298507828,0.654697937171944,0.28294205864828,0.0029422
50,47,0.7,1,18,0.701102189793476,9.28803981908866e-05,0.781373325167824,0.653131434684156,0.289475852601938,0.0046461
50,47,0.8,1,19,0.699650671532555,7.13719483700914e-05,0.782683098819392,0.651562875190544,0.29602195972064,0.0032209
50,47,0.9,1,19,0.698246811302673,7.71350822494632e-05,0.783967519621754,0.649995614341632,0.302537891833662,0.0028906
50,47,1,1,19,0.696884498486337,8.24438700162411e-05,0.785231598550552,0.648425479983124,0.309039062589544,0.0029251
50,48,0,1,16,0.700102523303364,8.83561221582396e-05,0.769866366803796,0.663089730484098,0.243775764258351,0.0028327
50,48,0.1,1,16,0.702352330225945,8.99831557819308e-05,0.771252119442053,0.661682077240636,0.250269208863216,0.0025049
50,48,0.2,1,17,0.703258968611633,7.49181856271042e-05,0.772625131105244,0.660249831673725,0.256787659966202,0.0026347
50,48,0.3,1,17,0.702848502314339,8.57120588503291e-05,0.773977076479764,0.658780842384004,0.263314308096235,0.0024776
50,48,0.4,1,17,0.702230441228426,9.57291832343332e-05,0.77531057706795,0.657291605565883,0.269847668382781,0.0025073
50,48,0.5,1,18,0.701483272542191,7.36699183341571e-05,0.776631070433066,0.655813579949578,0.276403144418272,0.0025432
50,48,0.6,1,18,0.702628522865129,8.35195403023903e-05,0.777927203976327,0.654273687387532,0.282941878738912,0.0025434
50,48,0.7,1,18,0.701121214148112,9.33199294528286e-05,0.779203721083346,0.652744574891043,0.289475701555396,0.0025568
50,48,0.8,1,19,0.699662118810379,7.16635792676612e-05,0.780465906108895,0.651149287263526,0.296021874224124,0.0043106
50,48,0.9,1,19,0.698252041367219,7.74090525767213e-05,0.78170285816322,0.649580945339224,0.302537826923585,0.002881
50,48,1,1,19,0.69688449510934,8.27007940945035e-05,0.782919528935737,0.647990383235211,0.309039017876053,0.0037344
50,49,0,1,16,0.700095429903815,9.56852036255451e-05,0.770535242203854,0.663194839900917,0.243779941488684,0.0028557
50,49,0.1,1,16,0.700180059403143,9.325460129056e-05,0.771937478427063,0.661698931179339,0.250273253200432,0.0023371
50,49,0.2,1,17,0.702978992637177,7.72456424594781e-05,0.77332674831015,0.660209653672464,0.25679042011841,0.0027673
50,49,0.3,1,17,0.702650584502616,8.80990795474323e-05,0.774695270002042,0.658747770816669,0.263316970024111,0.0027079
50,49,0.4,1,17,0.702100092044884,9.81734140613477e-05,0.77604536554375,0.657216902392963,0.269850233212201,0.0024959
50,49,0.5,1,18,0.70140930597993,7.54150603352044e-05,0.777382325164699,0.655670730406552,0.276404875027373,0.0025767
50,49,0.6,1,18,0.7006236444159,8.13947324469766e-05,0.778695078268843,0.654109226795168,0.282943539336779,0.0026255
50,49,0.7,1,18,0.701124856699162,9.10476917437286e-05,0.779988206409434,0.652571127642445,0.289477293418954,0.0027137
50,49,0.8,1,19,0.699661460872482,7.01156489517352e-05,0.781266917967809,0.651000959617596,0.296022935142777,0.0032504
50,49,0.9,1,19,0.698248766791739,7.59045257473223e-05,0.782520449180355,0.649445211094463,0.302538839318079,0.0040729
50,49,1,1,19,0.696879590241165,8.12380810727154e-05,0.783753667577531,0.647859456641475,0.309039982887838,0.002867
50,50,0,1,16,0.700104114544289,9.0451581194223e-05,0.772244167821377,0.663981720408738,0.243780137486167,0.0024591
50,50,0.1,1,16,0.700118934154255,8.787947429445e-05,0.773689504549544,0.662561742600921,0.250273450985308,0.0027842
50,50,0.2,1,17,0.703186640847712,7.27376003911984e-05,0.775122061035781,0.661108816786939,0.256790558807048,0.0024681
50,50,0.3,1,17,0.702810824087812,8.35890105881365e-05,0.776533954094637,0.659633823941635,0.263317110059602,0.0025605
50,50,0.4,1,17,0.702213671458231,9.36613567401878e-05,0.777927492830533,0.658138965131186,0.269850374581376,0.0024966
50,50,0.5,1,18,0.702593771866104,7.42317745637266e-05,0.779308068287756,0.656624823077147,0.276404974410555,0.0027214
50,50,0.6,1,18,0.702555058900234,8.48445761570393e-05,0.780664358967473,0.655099071611028,0.282943639695134,0.0027527
