N,Seed,Method,Class,Converged,Rounds,q_hat,FinalResidual,NativeCriterion,CommonAlphaExploitability,AvgPayoff,WorstCaseQ5,RuntimeSec,Certificate
20,48,Isobe-APP,Convergence SOTA,1,69,0.849368601110262,6.86064239410674e-05,outer-anchor L1,3.25653115684776e-06,0.965622512349624,0.924520033100658,0.0048637,none
20,48,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.810041220403257,0.3820187,none
20,48,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873564,0.881358123813592,0.853284819288689,0.3895409,none
20,48,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.924507410856545,0.0964726,none
20,48,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.924824783549849,0.0079981,none
20,49,Proposed IT2-W-FBRI,Proposed,1,22,0.682932201594564,8.67489711019499e-05,max strategy-step L1,0.0571249631131725,0.892559426283535,0.869626994759665,0.0035271,base Gamma_alpha certificate; focused point empirical
20,49,Isobe-APP,Convergence SOTA,1,69,0.849579694433606,6.95277071296936e-05,outer-anchor L1,3.30026614425716e-06,0.965622501090361,0.925148724675811,0.0064124,none
20,49,RQE,Robust SOTA,1,32,0.75711465262075,7.84151114607418e-05,quantal fixed-point L1,0.0877651857582546,0.838864799497532,0.814586505877143,0.3551825,none
20,49,MF-RQE,Robust SOTA,1,29,0.728542306250493,8.44197585881321e-05,quantal fixed-point L1,0.0643011356873564,0.881358123813592,0.859541959105312,0.3653388,none
20,49,CVaR-game,Robust SOTA,1,28,0.700000000000027,9.85685435454043e-05,mixed best-response fixed-point L1,8.34693067353065e-06,0.965615896287987,0.925139140151508,0.1073077,none
20,49,DRNE-VI,Robust SOTA,0,300,0.991721255685723,0.00506067452224113,worst-distribution exploitability,0.00424866672834412,0.961821603615627,0.926015758925203,0.0075436,none
